ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Sigchange,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital,Website,BusinessScope
1022,201000004178 ,600900,长江电力,2017-12-31,电力、热力生产和供应业,D44,北京市海淀区玉渊潭南路1号B座,北京市西城区金融大街19号富凯大厦B座,100033,李绍平,010-58688900,010-58688898,cypc@ctg.com.cn,薛宁,91110000710930405L,报告期内公司无收购及出售资产、吸收合并事项,116.3597019,39.91459242,CNE000001G87,中国长江电力股份有限公司,卢纯,2002-11-04 00:00:00.,,22000000000.00 ,www.cypc.com.cn,主要产品或服务为电力生产、经营和投资、电力生产技术咨询。
105127,201004178639 ,600901,江苏租赁,2017-12-31,租赁业,L71,江苏省南京市建邺区嘉陵江东街99号金融城1号楼8-9、11-19、25-33层,江苏省南京市建邺区嘉陵江东街99号金融城1号楼8-9、11-19、25-33层,210019,周柏青,025-86815298,025-86816907,zhengquan.zhou@jsleasing.cn,张永飞,913200001347585460,报告期内公司无收购及出售资产、吸收合并事项,118.7190031,31.98932475,,江苏金融租赁股份有限公司,熊先根,1988-04-23 00:00:00.,,2346650268.00 ,www.jsleasing.cn,融资租赁业务;转让和受让融资租赁资产;固定收益类证券投资业务;接受承租人的租赁保证金;吸收非银行股东3个月(含)以上定期存款;同业拆借;向金融机构借款;境外借款;租赁物变卖及处理业务;经济咨询;中国银行业监督管理委员会批准的其他业务。
10120694,201004177158 ,600903,贵州燃气,2017-12-31,燃气生产和供应业,D45,贵州省贵阳市云岩区中华中路166-1号,贵州省贵阳市云岩区新添大道南段298号,550004,杨梅,0851-85830557,0851-86771204,gzrq@gzgas.com.cn,蒋建平,91520100755369404M,报告期内公司无收购及出售资产、吸收合并事项,106.7274442,26.60595378,,贵州燃气集团股份有限公司,洪鸣,2003-12-31 00:00:00.,,812989305.00 ,www.guizhougas.com,城市燃气输配、供应、服务、城市燃气工程设计、施工、维修。
10109092,201004168793 ,600908,无锡银行,2017-12-31,货币金融服务,J66,江苏省无锡市金融二街9号,江苏省无锡市金融二街9号,214125,孟晋,0510-82830815,0510-82830815,contact@wrcb.com.cn,,91320200775435667T,报告期内公司无收购及出售资产、吸收合并事项,120.306805,31.48726464,,无锡农村商业银行股份有限公司,邵辉,2005-06-21 00:00:00.,,1848115000.00 ,www.wrcb.com.cn,"吸收公众存款,发放短期、中期和长期贷款,办理国内外结算,办理票据承兑与贴现,代理发行、代理兑付、承销政府债券,买卖政府债券、金融债券,从事同行拆借,代理收付款项及代理保险业务,提供保管箱服务,外汇存款,外汇贷款,外汇汇款,外币兑换,结汇、售汇,资信调查、咨询及见证业务,经中国银行业监督管理委员会批准的其他业务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。"
104302,201004170895 ,600909,华安证券,2017-12-31,资本市场服务,J67,安徽省合肥市政务文化新区天鹅湖路198号,安徽省合肥市政务文化新区天鹅湖路198号,230081,赵万利,0551-65161691,0551-65161600,zhaowl@hazq.com,王莉;储军,91340000704920454F,报告期内公司无收购及出售资产、吸收合并事项,117.2354902,31.81506039,,华安证券股份有限公司,章宏韬,2001-01-08 00:00:00.,,3621000000.00 ,www.hazq.com,证券经纪;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;证券承销与保荐;证券自营;证券资产管理;融资融券;代销金融产品;证券投资基金代销;为期货公司提供中间介绍业务。
10106893,201000069999 ,600917,重庆燃气,2017-12-31,燃气生产和供应业,D45,重庆市江北区小苑一村30号,重庆市江北区鸿恩路7号,400020,李金艳,023-67952837,023-67952837,dbcqgas@163.com,张松涛,91500000202833000R,报告期内公司无收购及出售资产、吸收合并事项,106.5206909,29.57350634,CNE100001V03,重庆燃气集团股份有限公司,王颂秋,1995-04-24 00:00:00.,,1556000000.00 ,www.cqgas.cn,"燃气供应、输、储、配、销售及管网的设计、制造、安装、维修、销售、管理及技术咨询(凭相应资质和许可经营),区域供热、供冷、热电联产的供应;燃气高新技术开发,管材防腐加工,燃气具销售;自备货车经国家铁路过轨运输(按许可证核定事项及期限从事经营),代办货物运输(不含水路和航空货物运输代理)、代办货物储存(不含危险化学品);货物进出口(经营范围涉及许可、审批经营的,须办理相应许可、审批手续后方可经营)。"
105265,201004167496 ,600919,江苏银行,2017-12-31,货币金融服务,J66,江苏省南京市中华路26号,江苏省南京市中华路26号,210001,吴典军,025-52890919,025-58588273,dshbgs@jsbchina.cn,杨毅,91320000796544598E,报告期内公司无收购及出售资产、吸收合并事项,118.7857549,32.0275508,,江苏银行股份有限公司,夏平,2007-01-22 00:00:00.,,11544450000.00 ,www.jsbchina.cn,公司和个人金融业务、支付结算业务、资金业务、投资银行业务、融资租赁业务及其他金融业务。
105262,201004169815 ,600926,杭州银行,2017-12-31,货币金融服务,J66,浙江省杭州市下城区庆春路46号,浙江省杭州市下城区庆春路46号,310003,徐国民,0571-85064656,0571-85151339,xuguomin@hzbank.com.cn,王志森,91330000253924826D,报告期内公司无收购及出售资产、吸收合并事项,120.1818197,30.2584047,,杭州银行股份有限公司,陈震山,1996-09-25 00:00:00.,,3664429000.00 ,www.hzbank.com.cn,"吸收公众存款;发放短期、中期和长期贷款;办理国内外结算;办理票据承兑与贴现;发行金融债券;代理发行、代理兑付、承销政府债券;买卖政府债券、金融债券;从事同业拆借;买卖、代理买卖外汇;从事银行卡业务;提供信用证服务及担保;代理收付款项及代理保险业务;从事衍生产品交易业务;提供保管箱服务;外汇存款,外汇贷款,外汇汇款,外币兑换,国际结算,同业外汇拆借,外汇票据的承兑和贴现,结汇、售汇,资信调查、咨询、鉴证业务;开办个人理财业务;从事短期融资券承销业务;以及从事经银行业监督管理机构批准的其他业务。"
10283414,201004177339 ,600933,爱柯迪,2017-12-31,汽车制造业,C36,浙江省宁波市江北区金山路588号,浙江省宁波市江北区金山路588号,315033,盛洪,0574-87562112,0574-87562112,ikd@ikd-china.com,付龙柱,91330200756264225T,报告期内公司无收购及出售资产、吸收合并事项,121.4770401,29.95158822,,爱柯迪股份有限公司,张建成,2003-12-08 00:00:00.,,845440000.00 ,www.ikd-china.com,汽车类、工业类、家电类精密铝合金压铸件产品、精密铸铁件和金属零件产品的开发、设计、生产和销售;模具、夹具等工装产品的开发、设计、制造;自营和代理各类货物和技术的进出口;自有厂房及办公用房出租;国际货运代理业务;投资管理。
10119264,201004168132 ,600936,广西广电,2017-12-31,电信、广播电视和卫星传输服务,I63,广西壮族自治区南宁市高新区科园东五路8号好邦大厦525室,广西壮族自治区南宁市云景路景晖巷8号广西广电综合大楼,530028,张超,0771-5905955,0771-2305955,gxgdwl@96335.com,游军群,91450000715182397J,报告期内公司无收购及出售资产、吸收合并事项,22.85026334,108.2760842,,广西广播电视信息网络股份有限公司,谢向阳,2000-03-16 00:00:00.,,1671026239.00 ,www.96335.com,广播电视网络的设计、建设、改造、经营、维护、管理、多功能开发及技术服务;广播电视节目和网络信息传输服务;广播电视设备、电子设备、信息设备、教学设备、机电设备的购销、租赁;服务器托管服务;计算机信息系统集成壹级;计算机技术开发、技术咨询、信息咨询与系统维护;计算机软硬件及辅助设备的销售、安装、设计与施工;网络综合布线;安防工程壹级;办公设备、通讯器材、数码产品、家用电器的销售。
106609,201004172212 ,600939,重庆建工,2017-12-31,房屋建筑业,E47,重庆市经开区北区金开大道1596号,重庆市经开区北区金开大道1596号,401122,窦波,023-63511570,023-63525880,zqb@cceg.cn,,915000002028257485,报告期内公司无收购及出售资产、吸收合并事项,106.5657475,29.67607016,,重庆建工集团股份有限公司,魏福生,1998-04-21 00:00:00.,,1814500000.00 ,www.ccegc.cn,"一般经营项目:房屋建筑工程施工总承包(特级),市政公用工程施工总承包(壹级),机电安装工程施工总承包(壹级),建筑装修装饰工程专业承包(壹级),钢结构工程专业承包(壹级),公路工程施工总承包(贰级),园林古建筑工程专业承包(贰级),预应力工程专业承包(贰级),城市轨道交通工程专业承包资质,隧道工程专业承包(贰级),预拌商品混凝土专业承包(贰级),土石方工程专业承包(壹级),消防设施工程专业承包(壹级),地质灾害治理工程施工甲级,工程设计;建筑行业(建筑工程)甲级,(以上经营范围按资质证书核定事项从事经营),承包本行业境外工程和境内国际招标工程,上述境外工程所需的设备、材料出口,对外派遣本行业工程、生产及服务的劳务人员,建筑科技咨询服务,仓储(不含危险品),国内航空、陆路货物运输代理,销售建筑材料(不含危险化学品),建筑设备租赁,授权范围内的国有资产经营。"
106071,201004157236 ,600958,东方证券,2017-12-31,资本市场服务,J67,上海市黄浦区中山南路318号2号楼22层、23层、25-29层,上海市黄浦区中山南路318号2号楼13层、21层-23层、25-29层、32层、36层、39层、40层,200010,王如富,021-63325888,021-63326010,wangrf@orientsec.com.cn,李婷婷,913100001322947763,报告期内公司无收购及出售资产、吸收合并事项,31.22173592,121.5026601,CNE100001ZV6,东方证券股份有限公司,潘鑫军,1997-12-10 00:00:00.,03958,6993655803.00 ,www.dfzq.com.cn,"证券经纪;融资融券;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;证券自营;证券投资基金代销;为期货公司提供中间介绍业务;代销金融产品;证券承销与保荐;股票期权做市业务;证券资产管理业务;公开募集证券投资基金管理业务;商品期货经纪,金融期货经纪,期货投资咨询;金融产品投资,证券投资,投资管理和投资咨询;使用自有资金或设立直投基金,对企业进行股权投资或债权投资,或投资于与股权投资、债权投资相关的其他投资基金;为客户提供与股权投资、债权投资相关的财务顾问服务等。【依法须经批准的项目,经相关部门批准后方可开展经营活动】"
10101841,201004157868 ,600959,江苏有线,2017-12-31,电信、广播电视和卫星传输服务,I63,江苏省南京市江东中路222号南京市奥体体育科技中心六楼,江苏省南京市北京东路4号,210008,陈侃晔,025-83187799,025-83187722,JSCN@jscnnet.com,杨彦歆,91320000677644473G,报告期内公司无收购及出售资产、吸收合并事项,118.7857134,32.05821923,CNE1000022G1,江苏省广电有线信息网络股份有限公司,顾汉德,2008-07-10 00:00:00.,,3884529799.00 ,www.jscnnet.com,"许可经营项目:第二类增值电信业务中的信息服务业务(不含固定电话声讯服务、移动和固定网信息服务),第二类增值电信业务中的因特网接入服务业务。(以上经营范围按增值电信业务经营许可证所列业务覆盖范围经营)一般经营项目:广播电视传输网络建设、改造、经营、维护和管理;广播电视的频道集成及传输;广播电视及信息网技术开发、咨询、服务;广播电视设备及信息设备代理、销售及租赁;对广播、电影、电视、信息、传媒等产业进行投融资及其管理。"
10263,201000004179 ,600960,渤海活塞,2017-12-31,汽车制造业,C36,山东省滨州市,山东省滨州市渤海二十一路569号,256602,王洪波,0543-3288868,0543-3288899,dsh@bhpiston.com,顾欣岩,913700007207576938,报告期内公司无收购及出售资产、吸收合并事项,117.9358093,37.36664178,CNE000001H60,渤海汽车系统股份有限公司,林风华,1999-12-31 00:00:00.,,950515518.00 ,www.bhpiston.com,"活塞的生产销售;机械零部件的生产销售;汽车、内燃机、压缩机及摩托车零部件的生产销售;汽车(不含小轿车)销售;铝及铝制品的生产销售;机床设备及配件的生产销售;备案范围内的进出口业务;润滑油、齿轮油的销售。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。本公司及各子公司的主要产品包括:活塞,发动机部件,轮毂,汽车电池等。"
10264,201000004180 ,600961,株冶集团,2017-12-31,有色金属冶炼及压延加工业,C32,湖南省株洲市天元区渌江路10号,湖南省株洲市石峰区清水塘,412004,何献忠,0731-28392172,0731-28390145,zytorch@torchcn.co,李挥斥,91430200616777117P,报告期内公司无收购及出售资产、吸收合并事项,113.1194532,27.59735118,CNE000001KZ0,株洲冶炼集团股份有限公司,黄忠民,2000-12-13 00:00:00.,,527457914.00 ,www.torchcn.com,"国家法律法规允许的产业投资;冶炼、销售有色金属产品、矿产品、硝酸银及其副产品;生产、销售工业硫酸;研究、开发、生产、销售政策允许的金属新材料;设计、生产、销售工艺美术品;经营商品和技术的进出口业务(国家法律法规禁止和限制的除外);蓄电池销售。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。"
10556,201000004181 ,600962,国投中鲁,2017-12-31,酒、饮料和精制茶制造业,C15,北京市丰台区科兴路7号205室,北京市西城区阜成门外大街2号万通新世界广场B座21层,100037,金晶,010-88009021,010-88009099,600962@sdiczl.com,王臆凯,91110000166780051K,"重大资产和股权出售:鉴于韩城中鲁面临原料短缺、生产成本高企、设备老化等困境,为调整生产经营布局,降低企业综合成本,经公司第六届董事会第二次会议、第六届监事会第二次会议以及2016年第一次临时股东大会批准,同意公司转让所持控股子公司韩城中鲁果汁有限公司75%的股权(以下简称“本次股权转让”),详见公司于2016年6月29日在《中国证券报》、《上海证券报》及上海证券交易所网站(http://www.sse.com.cn)发布的临2016-021号公告。2016年10月8日,公司在北京产权交易所发布《产权转让信息发布申请书》。韩城中鲁挂牌转让进展情况详见公司在《中国证券报》、《上海证券报》及上海证券交易所网站(http://www.sse.com.cn)先后发布的临2016-034、临2017-006、临2017-017、临2017-022、临2017-023、临2017-035、临2017-036号公告。2017年12月28日,本次股权转让受让方韩城市城市投资(集团)有限公司已按《产权交易合同》规定,在韩城市市场监督管理局完成韩城中鲁股权变更及法定代表人变更登记手续。报告期内,公司所持韩城中鲁75%股权转让事项已全部完成,公司不再持有韩城中鲁股权,本次股权转让价款101,315,264.36元,确认投资收益26,918,168.77元,占利润总额的190.82%。",116.3542748,39.92300443,CNE000001JM0,国投中鲁果汁股份有限公司,李俊喜,2001-03-15 00:00:00.,,262210000.00 ,www.sdiczl.com,生产、销售浓缩果蔬汁、饮料;农业生物产业项目的投资;经营本企业的成员企业自产产品及技术出口业务;本企业和成员企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品除外);经营进料加工和“三来一补”业务;办公用房出租;商业用房出租;食品科学技术研究与试验发展;技术开发、技术推广、技术转让、技术咨询、技术服务、农产品与食品加工技术培训。
10557,201000004182 ,600963,岳阳林纸,2017-12-31,造纸及纸制品业,C22,湖南省岳阳市岳阳楼区城陵矶光明路,湖南省岳阳市岳阳楼区城陵矶光明路,414002,施湘燕,0730-8590683,0730-8562203,zqb-yylz@chinapaper.com.cn,顾吉顺,914306007225877126,报告期内公司无收购及出售资产、吸收合并事项,113.1617196,29.43663916,CNE000001HR3,岳阳林纸股份有限公司,刘雨露,2000-09-28 00:00:00.,,1397733148.00 ,www.yypaper.com,"纸浆、机制纸的的制造、销售,造纸机械安装及技术开发服务,制浆造纸相关商品、煤炭贸易及能源供应,代理采购、招投标、物流辅助服务业务,自有产品及技术的出口业务,原辅材料、仪器仪表、机械设备、零配件及技术的进出口业务,经营进料加工、来料加工,企业管理与咨询及提供劳务服务,自有资产的租赁与销售。"
1015,201000004183 ,600965,福成股份,2017-12-31,畜牧业,A03,河北省三河市燕郊经济技术开发区,河北省三河市燕郊经济技术开发区,065201,赵永刚,010-61595607,010-61595618,wosbsm@126.com,李娟,911310007216883860,报告期内公司无收购及出售资产、吸收合并事项,39.94633074,116.8085671,CNE000001K99,河北福成五丰食品股份有限公司,李高生,1998-03-18 00:00:00.,,818700955.00 ,www.fucheng.net,"批发兼零售预包装食品、乳制品(不含婴幼儿配方乳粉);商品的进出口业务(国家限定或禁止的商品除外);禽畜养殖(限分支机构经营);禽畜(牛)屠宰、加工及冷藏(限分支机构经营);加工肉制品、速冻食品、糕点、饮料、乳制品、方便食品、调味料、豆制品、淀粉及淀粉制品、初级农产品、其他粮食加工品(限分支机构经营,具体经营范围按工业产品生产许可证核定的项目经营);有机肥料的生产(限分支机构经营)。本公司主要产品或提供的劳务:活牛、牛肉、羊肉、牛奶、肉类制品、乳制品、速冻食品、墓位、餐饮服务等。"
10750,201000004184 ,600966,博汇纸业,2017-12-31,造纸及纸制品业,C22,山东省淄博市桓台县马桥镇工业路北首,山东省淄博市桓台县马桥镇工业路北首,256405,刘鹏,0533-8539966,0533-8539966,zqb@bohui.com,王健阳,913700007063975130,报告期内公司无收购及出售资产、吸收合并事项,117.9009293,37.0581979,CNE000001J19,山东博汇纸业股份有限公司,郑鹏远,1994-04-29 00:00:00.,,1336844288.00 ,www.bohui.net,胶印纸、书写纸、包装纸、纸板、造纸木浆的生产、销售;批准范围的自营进出口业务及“三来一补”业务。主要产品为白卡纸。
10751,201000004185 ,600967,内蒙一机,2017-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37,内蒙古自治区包头市青山区民主路,内蒙古自治区包头市青山区民主路,014032,石书宏,0472-3117903,0472-3117182,bcssh@163.com,梁岩,91150000720180740Y,报告期内公司无收购及出售资产、吸收合并事项,109.8958387,40.65060627,CNE000001HP7,内蒙古第一机械集团股份有限公司,李全文,2000-12-29 00:00:00.,,1689631817.00 ,yjjt.norincogroup.com.cn,"许可经营项目:无一般经营项目:坦克装甲车辆及轮式装甲车辆设计、研发、制造、销售及售后服务;机械制造;汽车、专用汽车、铁路车辆、工程机械整车及零配件设计、研发、制造、采购、销售及售后服务;本企业生产所需原辅材料、机械设备、仪器仪表及技术的进口业务;冶炼冲锻工具制造、计算机软件、集装箱配件、金属制品、非金属制品、橡胶制品、塑料制品、铸造材料、模具、普通机械、环保设备、回转支承产品、压力容器产品、特种防护产品、安全应急装备设计、研发、制造、销售及售后服务;铁路机车、货车、客车零部件以及高铁零部件的研制、开发、生产、销售;航空、航天、船舶机械、石油机械、煤炭机械、包装机械、电力设备、风力发电设备零部件的研制、开发、生产、采购、销售及技术服务;矿山机械、液压成型设备及元部件设计、开发、生产、采购、销售及技术服务;煤机设备制造、销售及维修;进出口业务经营(国家禁止或限制公司经营的商品和技术除外);机械设备安装;特种车辆及零部件研制、开发、生产、采购、销售、维修及技术服务;技术服务;产品试验检测;金属材料、建筑材料、化工产品(危险品除外)的购销;冶金机械;铸造、机械加工、精密加工、装配焊接、组焊装配、数控切割、冲压、特种材料处理、热处理、表面热处理、防腐涂装、劳务分包、仓储、装卸、采掘工程承包,自有房屋租赁,机械设备租赁及其技术咨询服务;普通货运;氮气制品、氩气制品、二氧化碳制品、氧气制品生产、销售;检测和校准技术服务;机电设备保全、修理(安装)、改造"
10752,201000004186 ,600969,郴电国际,2017-12-31,电力、热力生产和供应业,D44,湖南省郴州市北湖区国庆南路36号,湖南省郴州市青年大道万国大厦,423000,袁志勇,0735-2339226,0735-2339226,yzycdgj@163.com,王晓燕,914310007225163081,报告期内公司无收购及出售资产、吸收合并事项,25.78657494,113.0314244,CNE000001H78,湖南郴电国际发展股份有限公司,范培顺,2000-12-26 00:00:00.,,264321774.00 ,www.chinacdi.com,"凭本企业《电力业务许可证》核定的范围从事电力业务(有效期至2028年7月31日);城市供水;污水处理;工业气体生产与销售;清洁(新)能源及增量配电业务;电力工程、市政工程的设计、安装与承装、承修、承试和咨询服务;法律法规允许的投资业务,货物及技术进出口业务(法律、行政法规禁止的项目除外,法律、行政法规限制的项目取得许可证后方可经营);房屋及设施的租赁业务,提供小水电国际间经济技术合作、信息咨询(不含中介)服务。"
10787,201000004187 ,600970,中材国际,2017-12-31,土木工程建筑业,E48,江苏省南京市江宁开发区临淮街32号,北京市朝阳区望京北路16号中材国际大厦,100102,范丽婷,010-64399502,010-64399500,600970@sinoma.com.cn,吕英花,91320000710929340E,报告期内公司无收购及出售资产、吸收合并事项,116.4744288,40.01132657,CNE000001LS3,中国中材国际工程股份有限公司,宋寿顺,2001-12-28 00:00:00.,,1754257928.00 ,www.sinoma.com.cn,"非金属新材料、建筑材料及非金属矿的研究、开发,技术咨询、工程设计、装备制造、建设安装、工程总承包;民用建筑工程设计、工程勘测、监理;工业自动化控制系统集成、制造及以上相关产品的生产、销售;承包境外建材行业工程和境内国际招标工程;承包上述境外工程的勘测、咨询、设计和监理项目;进出口业务;对外派遣实施境外建材行业工程所需的劳务人员;房产租赁。"
10788,201000004188 ,600971,恒源煤电,2017-12-31,煤炭开采和洗选业,B06,安徽省淮北市濉溪县刘桥镇,安徽省宿州市西昌路157号,234011,朱四一,0557-3982147,0557-3982260,905939872@qq.com,马开峰;王克艳,91340600726325699J,报告期内公司无收购及出售资产、吸收合并事项,116.9706685,33.62375892,CNE000001KT3,安徽恒源煤电股份有限公司,袁兆杰,2000-12-29 00:00:00.,,1000004070.00 ,www.ahhymd.com.cn,"煤炭开采、洗选、销售,铁路运输、公路运输(限分公司经营),进出口业务等。"
10789,201000004189 ,600973,宝胜股份,2017-12-31,电气机械及器材制造业,C38,江苏省扬州市宝应安宜镇苏中路一号,江苏省扬州市宝应安宜镇苏中路一号,225800,夏成军,0514-88248910,0514-88248897,bsxcj@vip.sina.com,张庶人,913210007185461766,报告期内公司无收购及出售资产、吸收合并事项,33.24825791,119.3171852,CNE000001KL0,宝胜科技创新股份有限公司,杨泽元,2000-06-30 00:00:00.,,1222112517.00 ,www.baoshengcable.com,"电线电缆及电缆附件开发、制造、销售及相关的生产技术开发,网络传输系统、超导系统开发与应用,光电源器件设计、装配、中试、测试、光纤、电讯、电力传输线及相关的技术开发、技术培训、技术转让和技术咨询,输变电工程所需设备的成套供应。"
10790,201000004190 ,600975,新五丰,2017-12-31,畜牧业,A03,湖南省长沙市高新技术产业开发区麓谷基地麓龙路8号,湖南省长沙市五一西路2号“第一大道”19、20楼,410005,罗雁飞,0731-84449588-811,0731-84449593,nwf_123456@126.com,解李貌,91430000727987387G,"重大资产和股权出售:经公司第四届董事会第四十九次会议审议通过,公司通过湖南省联合产权交易所(以下简称“产权交易所”)以公开挂牌方式出售所持有的公司控股子公司衡阳怡农生态农牧发展有限公司60%股权,以湖南省人民政府国有资产监督管理委员会备案的评估值为挂牌价格,最终出售价格取决于受让方在产权交易所的成交价格。内容详见上海证券交易所网站www.sse.com.cn上《湖南新五丰股份有限公司关于公开挂牌出售公司所持控股子公司衡阳怡农生态农牧发展有限公司60%股权的公告》,公告编号:2017-075。",28.20771531,112.8974135,CNE000001J27,湖南新五丰股份有限公司,邱卫,2001-06-26 00:00:00.,,652675584.00 ,www.newwf.com,生猪养殖及贸易、生猪屠宰及冷藏、饲料生产及销售、粮食贸易。产品主要有:生猪、饲料、鲜肉及冻肉。
10808,201000004191 ,600976,健民集团,2017-12-31,零售业,F52,湖北省武汉市汉阳区鹦鹉大道484号,湖北省武汉市汉阳区鹦鹉大道484号,430052,胡振波,027-84523350,027-84523350,whjmhzb@163.com,周捷,91420100177701849P,报告期内公司无收购及出售资产、吸收合并事项,114.2588318,30.52621462,CNE000001HB7,健民药业集团股份有限公司,刘勤强,1993-05-28 00:00:00.,,153398600.00 ,www.whjm.com,片剂、硬胶囊剂、颗粒剂、丸剂(蜜丸、水蜜丸、水丸、浓缩丸、糊丸)、糖浆剂、散剂、煎膏剂、酒剂、合剂生产;药品、医疗器械的研究、开发;饮料(固体饮料类)生产销售;日用品及化妆品的销售;(有效期及范围与许可证一致)塑料制品、建筑材料经营;货物进出口、代理进出口、技术进出口(国家有专项规定的项目经审批后方可经营)。
10108817,201004168032 ,600977,中国电影,2017-12-31,广播、电视、电影和影视录音制作业,R86,北京市怀柔区杨宋镇凤翔科技开发区凤和一园10号,北京市怀柔区杨宋镇凤翔科技开发区凤和一园10号,100044,任月,010-88321280,010-88310012,ir@chinafilm.com,崔婧,911100007178284114,报告期内公司无收购及出售资产、吸收合并事项,40.29850312,116.676298,CNE100002GX0,中国电影股份有限公司,喇培康,2010-12-09 00:00:00.,,1867000000.00 ,www.zgdygf.com,"许可经营项目:摄制电影片,复制本单位影片,按规定发行国产影片及其复制品;电影发行(有效期至2020年1月18日);电视剧制作(有效期至2019年4月1日)。一般经营项目:影院、院线的投资、经营、管理;影视器材生产、销售、租赁;影视设备、车辆的租赁;美术置景;影视作品、节目的后期制作;影视技术服务;电影新媒体的开发;影片洗印;演艺人经纪;广告经营;进出口业务;代理销售彩票。"
10809,201000004192 ,600978,宜华生活,2017-12-31,家具制造业,C21,广东省汕头市澄海区莲下镇槐东工业区,广东省汕头市澄海区莲下镇槐东工业区,515834,刘伟宏,0754-85100989,0754-85100797,liuwh@yihua.com,陈筱薇,91440000618095689N,报告期内公司无收购及出售资产、吸收合并事项,116.8039082,23.50242193,CNE000001KX5,宜华生活科技股份有限公司,刘壮超,1996-12-04 00:00:00.,,1482870004.00 ,www.yihualife.com,从事本企业生产所需自用原木的收购及生产、经营不涉及国家进出口配额及许可证管理的装饰木制品及木构件等木材深加工产品;软体家具、一体化橱柜衣柜、智能家具及家具用品的研发和经营;家纺产品、工艺美术品、建材用品、家电电器的销售;装饰材料新产品、木材新工艺的研发和应用;高新技术产品的研发;生活空间的研究和设计;货物进出口、技术进出口;仓储服务;家私信息咨询服务;投资兴办实业。
10810,201000004193 ,600979,广安爱众,2017-12-31,电力、热力生产和供应业,D44,四川省广安市广安区渠江北路86号,四川省广安市广安区渠江北路86号,638001,何非,0826-2983218,0826-2983358,Hefei00621@163.com,曹瑞,91511600711816831P,报告期内公司无收购及出售资产、吸收合并事项,106.6505909,30.48195921,CNE000001L23,四川广安爱众股份有限公司,袁晓林(代),1999-03-23 00:00:00.,,947892146.00 ,WWW.SC-AAA.COM,水力发电、供电、天然气供应、生活饮用水生产和供应;水、电、气仪表校验、安装、调试;销售高低压电器材料、燃气炉具、建筑材料、五金、交电、钢材、管材、消毒剂。
10811,201000004194 ,600980,北矿科技,2017-12-31,计算机、通信和其他电子设备制造业,C39,北京市丰台区南四环西路188号18区23号楼4层,北京市丰台区南四环西路188号18区23号楼,100160,冉红想,010-63299988,010-63299988,bgrimmtec@bgrimm.com,唐连华,911100007109270385,报告期内公司无收购及出售资产、吸收合并事项,39.82792094,116.2861852,CNE000001HL6,北矿科技股份有限公司,夏晓鸥,2000-09-06 00:00:00.,,152209880.00 ,www.bgrimmtec.com,磁性材料、磁器件、稀土、合金材料、化工材料(危险化学品除外)、电子陶瓷材料、电子器件、机械电子设备的生产、销售、技术开发、技术转让、技术咨询和技术服务;有色金属行业新技术、新工艺、新材料、新产品的开发;开发、委托加工、销售矿山设备、冶金设备、自动化仪器仪表、信息技术及软件产品;矿山、冶金、磁材、建材、化工、石油及环保行业的技术开发、技术转让、技术咨询、技术服务;集成电路设计;进出口业务。
